filename,fold,chroma_stft_mean,chroma_stft_variance,rmse_mean,rmse_variance,spectral_centroid_mean,spectral_centroid_variance,spectral_bandwidth_mean,spectral_bandwidth_variance,spectral_rolloff_mean,spectral_rolloff_variance,zero_crossing_rate_mean,zero_crossing_rate_variance,MFCC_1_mean,MFCC_1_variance,MFCC_2_mean,MFCC_2_variance,MFCC_3_mean,MFCC_3_variance,MFCC_4_mean,MFCC_4_variance,MFCC_5_mean,MFCC_5_variance,MFCC_6_mean,MFCC_6_variance,MFCC_7_mean,MFCC_7_variance,MFCC_8_mean,MFCC_8_variance,MFCC_9_mean,MFCC_9_variance,MFCC_10_mean,MFCC_10_variance,MFCC_11_mean,MFCC_11_variance,MFCC_12_mean,MFCC_12_variance,MFCC_13_mean,MFCC_13_variance,MFCC_14_mean,MFCC_14_variance,MFCC_15_mean,MFCC_15_variance,MFCC_16_mean,MFCC_16_variance,MFCC_17_mean,MFCC_17_variance,MFCC_18_mean,MFCC_18_variance,MFCC_19_mean,MFCC_19_variance,MFCC_20_mean,MFCC_20_variance,class_ID
141240-5-0-0,10,0.5171295,0.07276987,0.009462558,4.26E-06,2552.421331,89483.31791,3081.438988,29448.44373,6969.335383,376003.3733,0.087428237,0.003621912,-379.21347,-379.21347,73.99887,73.99887,27.803741,27.803741,29.720123,29.720123,15.21184,15.21184,14.18644,14.18644,4.3942475,4.3942475,23.133936,23.133936,5.9689407,5.9689407,25.410622,25.410622,-1.786118,-1.786118,7.8077116,7.8077116,-1.4693878,-1.4693878,8.410099,8.410099,2.096366,2.096366,0.4210061,0.4210061,-3.4705093,-3.4705093,5.0572047,5.0572047,-6.8716235,-6.8716235,-6.3240194,-6.3240194,5
141240-5-1-0,10,0.43853664,0.08688311,0.008615274,1.36E-06,2443.659194,35064.50646,3025.910261,8941.485462,6755.035847,141666.7723,0.05587446,0.000178737,-391.86237,-391.86237,75.950775,75.950775,24.405178,24.405178,28.940695,28.940695,15.460934,15.460934,11.88539,11.88539,6.0417833,6.0417833,23.475182,23.475182,7.292379,7.292379,26.646374,26.646374,0.66642183,0.66642183,8.219959,8.219959,-1.3393837,-1.3393837,9.249104,9.249104,0.6703253,0.6703253,-0.51938844,-0.51938844,-1.6594532,-1.6594532,6.135487,6.135487,-4.6675806,-4.6675806,-6.737419,-6.737419,5
143604-5-0-0,1,0.5558309,0.07006467,0.019479724,2.69E-05,2027.093611,98672.3189,2787.356774,27690.10463,5230.457261,816477.1515,0.049704159,0.00028595,-311.0103,-311.0103,89.29676,89.29676,21.925552,21.925552,36.691017,36.691017,21.588251,21.588251,10.13348,10.13348,11.22351,11.22351,15.637831,15.637831,5.1711035,5.1711035,7.9996266,7.9996266,-4.3609176,-4.3609176,8.056905,8.056905,-2.0238197,-2.0238197,6.2623014,6.2623014,1.8131515,1.8131515,5.546311,5.546311,2.6717634,2.6717634,7.438482,7.438482,-0.08010076,-0.08010076,-0.30193606,-0.30193606,5
143970-5-0-0,2,0.590399,0.03843984,0.09156945,0.000411264,2517.096159,19229.84365,2494.151593,5064.151426,5121.54167,31962.44393,0.110523731,0.00031821,-68.244514,-68.244514,87.28368,87.28368,-18.382023,-18.382023,18.583094,18.583094,-10.424827,-10.424827,3.8426898,3.8426898,0.30868155,0.30868155,3.788957,3.788957,2.7220805,2.7220805,8.157118,8.157118,2.830508,2.830508,9.269024,9.269024,2.514691,2.514691,10.6826515,10.6826515,-0.62498736,-0.62498736,7.2320576,7.2320576,-0.6115471,-0.6115471,4.258929,4.258929,4.4122252,4.4122252,11.895693,11.895693,5
143970-5-0-1,2,0.6116752,0.03420046,0.084501654,6.18E-06,2588.467019,16318.64674,2449.795052,3933.614032,5120.981558,27672.01648,0.12118689,0.000117526,-65.292145,-65.292145,84.72416,84.72416,-23.028408,-23.028408,19.166405,19.166405,-12.3438,-12.3438,2.551772,2.551772,0.3481483,0.3481483,4.9370704,4.9370704,1.0560532,1.0560532,7.3994493,7.3994493,2.2368054,2.2368054,9.064067,9.064067,2.483378,2.483378,9.268591,9.268591,-1.472858,-1.472858,8.065386,8.065386,0.26574966,0.26574966,4.123761,4.123761,3.2641728,3.2641728,12.01001,12.01001,5
143970-5-0-2,2,0.6343672,0.032490026,0.083857015,6.85E-06,2606.273556,16397.83445,2431.18296,2592.363571,5100.44411,31920.28849,0.123992391,0.000116092,-63.464264,-63.464264,84.0069,84.0069,-24.859087,-24.859087,19.541143,19.541143,-13.046144,-13.046144,1.7373573,1.7373573,1.2332301,1.2332301,5.749404,5.749404,0.3471072,0.3471072,7.2924566,7.2924566,2.7244654,2.7244654,8.64297,8.64297,1.5871512,1.5871512,8.709717,8.709717,-1.6578655,-1.6578655,8.374673,8.374673,1.0013357,1.0013357,5.01087,5.01087,2.8830104,2.8830104,10.871928,10.871928,5
143970-5-0-3,2,0.6278861,0.032594204,0.082227,6.53E-06,2552.513504,12787.70909,2434.37161,2184.004396,5018.169848,34712.72608,0.119801075,0.000143348,-66.553406,-66.553406,86.71766,86.71766,-25.30801,-25.30801,16.877691,16.877691,-11.445259,-11.445259,0.7864966,0.7864966,1.4385335,1.4385335,5.5525885,5.5525885,0.16160192,0.16160192,7.6544304,7.6544304,3.3502903,3.3502903,8.761199,8.761199,0.54063416,0.54063416,9.339944,9.339944,-0.7681438,-0.7681438,8.329099,8.329099,0.64999145,0.64999145,5.677892,5.677892,3.696431,3.696431,10.281161,10.281161,5
144007-5-0-0,4,0.6927044,0.03180641,0.10227662,8.56E-05,1992.068901,32931.38512,2054.074518,6501.31261,3922.341407,53740.3524,0.085443574,0.000171515,-84.479355,-84.479355,115.73666,115.73666,-22.978237,-22.978237,46.31143,46.31143,-12.792205,-12.792205,-0.55767715,-0.55767715,12.009228,12.009228,9.066716,9.066716,1.6581609,1.6581609,7.550866,7.550866,-8.746733,-8.746733,9.06815,9.06815,-0.34809163,-0.34809163,3.0139315,3.0139315,-1.9011756,-1.9011756,8.158894,8.158894,-3.7378092,-3.7378092,3.4855216,3.4855216,-1.9012595,-1.9012595,0.23753013,0.23753013,5
144007-5-0-1,4,0.677672,0.035999235,0.10080379,7.81E-05,1944.438532,35804.31262,2024.201517,7549.082063,3885.747409,64084.51615,0.082336073,0.000152051,-89.43912,-89.43912,118.61093,118.61093,-23.808376,-23.808376,47.49221,47.49221,-12.487491,-12.487491,-0.047379714,-0.047379714,11.854605,11.854605,8.686407,8.686407,3.0437202,3.0437202,6.222024,6.222024,-10.188426,-10.188426,9.890114,9.890114,-1.8017111,-1.8017111,3.486343,3.486343,-2.3049994,-2.3049994,8.00315,8.00315,-4.88847,-4.88847,2.6074624,2.6074624,-2.7179866,-2.7179866,2.4764369,2.4764369,5
144007-5-0-10,4,0.6591622,0.037877172,0.10563924,8.77E-05,1881.147887,37131.9729,2005.9422,6936.392117,3847.28637,48496.35375,0.079719676,0.000176727,-91.14383,-91.14383,122.23277,122.23277,-23.82673,-23.82673,45.992844,45.992844,-11.105459,-11.105459,-0.3896612,-0.3896612,14.079463,14.079463,5.5659,5.5659,3.6641564,3.6641564,6.4225764,6.4225764,-9.227484,-9.227484,13.071027,13.071027,-3.5650713,-3.5650713,5.1248546,5.1248546,-1.791004,-1.791004,7.3848333,7.3848333,-6.88302,-6.88302,3.1579118,3.1579118,-2.395188,-2.395188,1.2079287,1.2079287,5
144007-5-0-11,4,0.66094583,0.038606096,0.10587988,9.06E-05,1842.05326,32271.92665,2003.794116,6737.137476,3843.365584,40457.2218,0.077856869,0.000202235,-92.38447,-92.38447,124.1868,124.1868,-22.64729,-22.64729,43.695496,43.695496,-12.4949875,-12.4949875,2.4160717,2.4160717,13.897122,13.897122,4.127019,4.127019,3.8814785,3.8814785,6.649626,6.649626,-10.111228,-10.111228,11.925825,11.925825,-1.9647393,-1.9647393,5.079688,5.079688,-1.8635812,-1.8635812,7.219871,7.219871,-6.579037,-6.579037,3.0997386,3.0997386,-2.5298932,-2.5298932,0.8649987,0.8649987,5
144007-5-0-12,4,0.6621993,0.038377814,0.106346525,8.43E-05,1890.922346,35324.14488,2033.471083,7423.209726,3910.267877,43025.69797,0.081971979,0.000199007,-91.24322,-91.24322,121.82408,121.82408,-20.89226,-20.89226,44.69702,44.69702,-14.37907,-14.37907,3.2104204,3.2104204,15.275975,15.275975,2.3985236,2.3985236,4.1415114,4.1415114,6.6157846,6.6157846,-10.676436,-10.676436,12.56333,12.56333,-1.3529568,-1.3529568,5.2336025,5.2336025,-1.7598644,-1.7598644,6.853582,6.853582,-6.803745,-6.803745,3.75972,3.75972,-3.2656264,-3.2656264,1.3987668,1.3987668,5
144007-5-0-13,4,0.67724395,0.03583206,0.106486976,8.52E-05,1921.751793,36363.40341,2043.369053,6486.58913,3943.874611,39316.7243,0.082178017,0.000196116,-91.183784,-91.183784,120.29361,120.29361,-20.376255,-20.376255,46.52878,46.52878,-15.061829,-15.061829,3.4643004,3.4643004,16.387323,16.387323,1.9201558,1.9201558,3.5768754,3.5768754,6.2644296,6.2644296,-10.485395,-10.485395,13.038109,13.038109,-1.2702533,-1.2702533,4.996941,4.996941,-2.0444257,-2.0444257,6.400945,6.400945,-7.006977,-7.006977,3.785138,3.785138,-3.6938689,-3.6938689,2.3169851,2.3169851,5
144007-5-0-14,4,0.68460256,0.033616602,0.106750794,7.61E-05,1877.519801,35162.46637,2025.363586,6702.169582,3903.857704,38935.52821,0.076671446,0.000177064,-91.83034,-91.83034,122.47287,122.47287,-20.81213,-20.81213,45.473442,45.473442,-14.404685,-14.404685,3.7648828,3.7648828,15.399697,15.399697,2.0327127,2.0327127,3.7164433,3.7164433,6.6729293,6.6729293,-10.060723,-10.060723,12.717711,12.717711,-0.542477,-0.542477,5.047076,5.047076,-2.3929067,-2.3929067,5.583636,5.583636,-6.401382,-6.401382,3.7069402,3.7069402,-3.7612555,-3.7612555,2.6220374,2.6220374,5
144007-5-0-15,4,0.6869274,0.033914044,0.105902545,6.82E-05,1868.730043,34798.02892,2028.705187,6677.720624,3884.44048,51922.03698,0.075483201,0.000191099,-92.039986,-92.039986,122.57372,122.57372,-20.93421,-20.93421,44.342487,44.342487,-13.021196,-13.021196,3.507317,3.507317,14.30714,14.30714,2.7241507,2.7241507,3.5588756,3.5588756,6.5540223,6.5540223,-10.154361,-10.154361,12.750553,12.750553,-0.36916077,-0.36916077,4.880827,4.880827,-2.5777984,-2.5777984,4.7981734,4.7981734,-6.004798,-6.004798,4.5690303,4.5690303,-3.786885,-3.786885,2.705289,2.705289,5
144007-5-0-16,4,0.6866268,0.03515817,0.1053208,6.62E-05,1887.139437,35125.17523,2044.364499,7558.901135,3912.757265,55416.3448,0.078158869,0.000210664,-91.82202,-91.82202,121.49019,121.49019,-20.078379,-20.078379,44.372307,44.372307,-13.420461,-13.420461,2.8670022,2.8670022,14.200234,14.200234,3.3904612,3.3904612,4.3478384,4.3478384,5.9527397,5.9527397,-10.584743,-10.584743,13.1630125,13.1630125,-0.6992613,-0.6992613,4.523681,4.523681,-2.7396827,-2.7396827,4.272538,4.272538,-6.475571,-6.475571,5.15447,5.15447,-3.4983425,-3.4983425,2.8630702,2.8630702,5
144007-5-0-17,4,0.67284554,0.037594043,0.10396889,8.53E-05,1915.709209,36450.71445,2047.411037,7108.833976,3941.571927,45293.46225,0.081763119,0.00020463,-90.928535,-90.928535,120.60233,120.60233,-19.853676,-19.853676,45.050278,45.050278,-15.030832,-15.030832,2.912466,2.912466,14.342567,14.342567,4.0588865,4.0588865,4.20322,4.20322,5.3720236,5.3720236,-10.4967165,-10.4967165,13.553878,13.553878,-0.5311141,-0.5311141,3.7780395,3.7780395,-2.3303816,-2.3303816,4.238033,4.238033,-7.071716,-7.071716,5.60885,5.60885,-3.4245338,-3.4245338,3.204019,3.204019,5
144007-5-0-18,4,0.6625781,0.038632106,0.102601565,9.06E-05,1942.034749,44957.77174,2047.432993,7293.372779,3951.840651,52170.32182,0.082940074,0.000198271,-89.6213,-89.6213,119.90973,119.90973,-20.314495,-20.314495,45.66196,45.66196,-15.364509,-15.364509,3.3645513,3.3645513,13.78017,13.78017,3.9615889,3.9615889,3.4529274,3.4529274,5.457677,5.457677,-10.23439,-10.23439,13.203305,13.203305,-2.2200723,-2.2200723,3.3389192,3.3389192,-2.2185395,-2.2185395,5.5853357,5.5853357,-7.4517937,-7.4517937,4.977915,4.977915,-3.3483443,-3.3483443,2.922316,2.922316,5
144007-5-0-19,4,0.6675993,0.037580453,0.1012255,0.000101097,1915.709543,38620.47267,2043.901724,6922.450546,3929.747336,41052.32459,0.079073338,0.00015375,-92.06448,-92.06448,121.33632,121.33632,-20.166445,-20.166445,44.49842,44.49842,-14.944009,-14.944009,3.238108,3.238108,13.935982,13.935982,2.8424885,2.8424885,3.3871646,3.3871646,5.7238216,5.7238216,-10.186753,-10.186753,12.235669,12.235669,-3.1258888,-3.1258888,3.52881,3.52881,-2.5446494,-2.5446494,6.37158,6.37158,-7.934976,-7.934976,4.114397,4.114397,-2.9966605,-2.9966605,2.5917232,2.5917232,5
144007-5-0-2,4,0.66214216,0.03950052,0.099941306,7.27E-05,1957.11774,37161.2662,2022.981773,6500.376324,3910.82799,60644.95927,0.085333499,0.000151719,-88.86518,-88.86518,118.55821,118.55821,-24.313335,-24.313335,47.304962,47.304962,-13.103975,-13.103975,0.5116728,0.5116728,12.203357,12.203357,8.216938,8.216938,3.1893692,3.1893692,5.1972184,5.1972184,-10.473485,-10.473485,11.557687,11.557687,-3.4144895,-3.4144895,3.828395,3.828395,-1.1887894,-1.1887894,7.2793384,7.2793384,-6.569515,-6.569515,2.9903417,2.9903417,-3.3399718,-3.3399718,3.1225946,3.1225946,5
144007-5-0-20,4,0.6626641,0.038122196,0.10087068,8.46E-05,1907.243249,36317.2378,2046.862309,7598.780065,3937.277733,46703.423,0.078850366,0.000156462,-92.991264,-92.991264,121.54457,121.54457,-19.799099,-19.799099,44.395496,44.395496,-14.579032,-14.579032,3.0693042,3.0693042,14.449975,14.449975,2.264816,2.264816,3.4283366,3.4283366,5.5098276,5.5098276,-10.168501,-10.168501,12.471162,12.471162,-2.6090045,-2.6090045,4.0675488,4.0675488,-2.8052576,-2.8052576,5.562423,5.562423,-7.6022334,-7.6022334,4.300037,4.300037,-2.4485152,-2.4485152,2.7816796,2.7816796,5
144007-5-0-21,4,0.68024,0.037513234,0.10283241,9.03E-05,1924.239961,43367.64507,2062.508196,8889.471457,3961.922671,55277.58509,0.08147523,0.000165786,-91.63635,-91.63635,120.48722,120.48722,-18.74747,-18.74747,44.91666,44.91666,-14.85411,-14.85411,2.8067539,2.8067539,14.434545,14.434545,2.2885041,2.2885041,3.4896653,3.4896653,5.4749007,5.4749007,-10.15152,-10.15152,13.511331,13.511331,-2.1111155,-2.1111155,5.0862317,5.0862317,-2.9216425,-2.9216425,5.535123,5.535123,-7.5203185,-7.5203185,4.08391,4.08391,-2.2812517,-2.2812517,3.4942656,3.4942656,5
144007-5-0-3,4,0.664766,0.038699415,0.100569844,7.23E-05,1969.169599,32115.14499,2035.722252,7014.38909,3962.109375,52496.21698,0.083673907,0.00015939,-87.49107,-87.49107,118.203125,118.203125,-23.556963,-23.556963,46.588398,46.588398,-13.957531,-13.957531,1.3297036,1.3297036,12.18602,12.18602,6.6850376,6.6850376,3.664639,3.664639,5.2884855,5.2884855,-10.441051,-10.441051,12.661262,12.661262,-3.8867266,-3.8867266,3.733527,3.733527,-0.35904634,-0.35904634,6.194865,6.194865,-7.02184,-7.02184,3.6571496,3.6571496,-3.2817538,-3.2817538,2.9913597,2.9913597,5
144007-5-0-4,4,0.6588326,0.03931757,0.10160524,8.05E-05,1969.093116,32199.93834,2033.885747,7718.109017,3978.22816,54378.57117,0.083606169,0.000182254,-85.99339,-85.99339,118.66309,118.66309,-23.839884,-23.839884,45.81663,45.81663,-14.188488,-14.188488,1.5987905,1.5987905,12.383333,12.383333,5.617983,5.617983,4.6413674,4.6413674,5.3676815,5.3676815,-10.436025,-10.436025,12.834199,12.834199,-4.2295213,-4.2295213,3.6599658,3.6599658,0.349606,0.349606,5.693548,5.693548,-7.359955,-7.359955,3.5636759,3.5636759,-2.9872715,-2.9872715,3.2525074,3.2525074,5
144007-5-0-5,4,0.66699684,0.03885398,0.102696195,9.25E-05,1966.11513,33482.94211,2032.873335,7944.934621,3983.518109,48568.3325,0.08526576,0.000212634,-86.265396,-86.265396,119.272,119.272,-23.78441,-23.78441,45.533348,45.533348,-14.504911,-14.504911,1.9236196,1.9236196,13.387352,13.387352,5.34867,5.34867,5.5903597,5.5903597,5.219612,5.219612,-11.121856,-11.121856,13.374128,13.374128,-5.047635,-5.047635,3.290201,3.290201,0.46834323,0.46834323,5.958689,5.958689,-7.436599,-7.436599,3.9578161,3.9578161,-3.3660676,-3.3660676,3.6434078,3.6434078,5
144007-5-0-6,4,0.67129165,0.037960544,0.102433555,9.21E-05,1940.438258,36289.6341,2018.081396,7370.198806,3942.878855,46962.28156,0.083939216,0.000196904,-87.74502,-87.74502,120.35244,120.35244,-24.14995,-24.14995,45.84595,45.84595,-13.75476,-13.75476,1.2633777,1.2633777,13.5047035,13.5047035,6.0567803,6.0567803,6.320191,6.320191,4.730745,4.730745,-10.9317665,-10.9317665,13.245159,13.245159,-5.242929,-5.242929,3.0471609,3.0471609,0.10071398,0.10071398,6.1868687,6.1868687,-7.234807,-7.234807,4.2215934,4.2215934,-3.0746157,-3.0746157,3.3229203,3.3229203,5
144007-5-0-7,4,0.6696211,0.0378725,0.10116008,9.08E-05,1939.409,35631.61993,2011.562094,6104.791981,3915.433357,45392.65379,0.083442467,0.000188374,-89.338356,-89.338356,119.94328,119.94328,-24.474186,-24.474186,47.040012,47.040012,-12.654029,-12.654029,0.6707616,0.6707616,12.537081,12.537081,6.2470527,6.2470527,5.388929,5.388929,4.91048,4.91048,-11.018668,-11.018668,12.627683,12.627683,-4.4547234,-4.4547234,3.7425005,3.7425005,0.42816556,0.42816556,6.3623724,6.3623724,-7.5351887,-7.5351887,3.3806484,3.3806484,-1.8923064,-1.8923064,2.9845169,2.9845169,5
144007-5-0-8,4,0.6687493,0.037410904,0.100666896,7.35E-05,1924.122602,31307.79769,2016.597282,6388.937414,3914.064193,42968.69285,0.082062297,0.00015508,-90.61507,-90.61507,120.503204,120.503204,-24.05692,-24.05692,46.13515,46.13515,-12.393425,-12.393425,1.8326957,1.8326957,12.419204,12.419204,5.1759415,5.1759415,5.230998,5.230998,5.8043127,5.8043127,-11.958714,-11.958714,12.361855,12.361855,-4.1122103,-4.1122103,4.140013,4.140013,0.19710605,0.19710605,6.4572415,6.4572415,-7.345435,-7.345435,2.7081063,2.7081063,-1.3350319,-1.3350319,2.514422,2.514422,5
144007-5-0-9,4,0.6587828,0.03764621,0.103338055,8.87E-05,1914.47491,33034.56603,2013.317629,7101.936098,3889.543725,51170.37344,0.082321961,0.000143905,-89.99352,-89.99352,121.121735,121.121735,-24.444307,-24.444307,46.04995,46.04995,-11.841508,-11.841508,0.42106232,0.42106232,13.420142,13.420142,5.308594,5.308594,5.162126,5.162126,6.5208225,6.5208225,-10.880009,-10.880009,13.10881,13.10881,-4.686633,-4.686633,4.9012647,4.9012647,-1.2213218,-1.2213218,7.1112123,7.1112123,-7.0960927,-7.0960927,3.03021,3.03021,-1.7614005,-1.7614005,1.7636306,1.7636306,5
144007-5-1-0,4,0.67803115,0.036623817,0.11355443,0.000108356,2033.712831,53295.28964,2095.695931,14102.05097,4086.765461,108829.307,0.084901666,0.000281199,-74.87796,-74.87796,113.440834,113.440834,-21.12496,-21.12496,44.83456,44.83456,-16.088758,-16.088758,1.519775,1.519775,10.64168,10.64168,8.55168,8.55168,4.1543765,4.1543765,3.4589593,3.4589593,-5.7070527,-5.7070527,10.355154,10.355154,-1.1774707,-1.1774707,6.863359,6.863359,-2.8491428,-2.8491428,5.1336946,5.1336946,-6.904047,-6.904047,0.7142152,0.7142152,-3.335675,-3.335675,4.0938354,4.0938354,5
144007-5-1-1,4,0.6739139,0.036542837,0.11096491,7.45E-05,1980.41196,42420.67327,2043.276116,10427.01828,3981.962241,74595.19465,0.085124639,0.000222279,-77.932434,-77.932434,116.894646,116.894646,-23.389292,-23.389292,46.404224,46.404224,-15.616208,-15.616208,1.0035698,1.0035698,9.829944,9.829944,8.306389,8.306389,4.4073844,4.4073844,3.1974995,3.1974995,-6.8551893,-6.8551893,10.796618,10.796618,0.004823894,0.004823894,5.8019843,5.8019843,-2.8571057,-2.8571057,6.8852777,6.8852777,-8.133873,-8.133873,1.4927794,1.4927794,-3.5421505,-3.5421505,4.889362,4.889362,5
144007-5-1-10,4,0.6610712,0.04045846,0.11236368,5.40E-05,2040.908165,50217.03467,2128.203394,30298.03781,4093.051165,132642.6136,0.093278653,0.000244623,-73.56436,-73.56436,112.85844,112.85844,-18.408442,-18.408442,44.25041,44.25041,-14.555894,-14.555894,-0.15363744,-0.15363744,12.251013,12.251013,6.5076995,6.5076995,3.7875967,3.7875967,4.004893,4.004893,-8.948023,-8.948023,9.913206,9.913206,0.9991665,0.9991665,4.5901036,4.5901036,-2.522205,-2.522205,5.2890644,5.2890644,-9.148828,-9.148828,-0.35246706,-0.35246706,-2.7615547,-2.7615547,5.966003,5.966003,5
144007-5-1-11,4,0.66229165,0.038359363,0.114164256,4.71E-05,2088.429577,59795.00369,2200.969899,40147.67263,4221.441333,316147.0185,0.093924991,0.000405014,-70.6392,-70.6392,109.334175,109.334175,-15.320836,-15.320836,41.806797,41.806797,-12.4746275,-12.4746275,0.5414143,0.5414143,11.647287,11.647287,6.6572638,6.6572638,2.980966,2.980966,4.688122,4.688122,-8.567485,-8.567485,9.374775,9.374775,1.7105293,1.7105293,4.704724,4.704724,-1.9378306,-1.9378306,4.0631814,4.0631814,-7.5652604,-7.5652604,-1.0971112,-1.0971112,-1.8797965,-1.8797965,5.2032204,5.2032204,5
144007-5-1-2,4,0.6701328,0.037147615,0.10897388,6.83E-05,1967.020318,40375.01503,2029.461678,10419.78091,3952.400763,59756.49584,0.086431426,0.000190233,-80.829185,-80.829185,117.55664,117.55664,-24.064375,-24.064375,47.626614,47.626614,-15.503582,-15.503582,0.066877805,0.066877805,10.644169,10.644169,8.166991,8.166991,4.9650044,4.9650044,3.4006073,3.4006073,-7.4885464,-7.4885464,10.647317,10.647317,1.1735656,1.1735656,4.930326,4.930326,-2.691719,-2.691719,6.367148,6.367148,-9.743182,-9.743182,1.6089625,1.6089625,-4.0942855,-4.0942855,5.5304103,5.5304103,5
144007-5-1-3,4,0.6630498,0.03841433,0.11094071,6.76E-05,1981.58098,41056.9776,2042.414863,9983.232275,4000.819353,61732.05368,0.087639428,0.000190803,-78.94659,-78.94659,116.930275,116.930275,-22.854467,-22.854467,47.529343,47.529343,-17.14703,-17.14703,0.96428543,0.96428543,11.515361,11.515361,7.5171165,7.5171165,4.691539,4.691539,2.4036877,2.4036877,-6.43145,-6.43145,11.173487,11.173487,0.82212603,0.82212603,5.937833,5.937833,-2.8631856,-2.8631856,5.5369406,5.5369406,-10.448868,-10.448868,1.3031669,1.3031669,-4.233716,-4.233716,5.2939014,5.2939014,5
144007-5-1-4,4,0.63283014,0.04186762,0.11168671,6.16E-05,1984.171256,40216.71323,2045.08522,9208.465582,4031.065413,57948.91681,0.086987446,0.000236533,-78.34345,-78.34345,117.03965,117.03965,-22.223633,-22.223633,46.855877,46.855877,-19.026821,-19.026821,2.3674212,2.3674212,11.735114,11.735114,6.9797015,6.9797015,4.181355,4.181355,2.1082292,2.1082292,-5.6474404,-5.6474404,11.044374,11.044374,0.7402342,0.7402342,6.4085603,6.4085603,-2.5181847,-2.5181847,5.3354025,5.3354025,-10.598439,-10.598439,0.5593035,0.5593035,-4.315629,-4.315629,5.843897,5.843897,5
144007-5-1-5,4,0.6393565,0.04318135,0.11199733,6.43E-05,1953.305301,37604.39604,2033.425045,8213.399398,3990.924037,50012.90378,0.08483675,0.000224241,-80.49508,-80.49508,118.543785,118.543785,-22.254208,-22.254208,46.44823,46.44823,-18.97286,-18.97286,2.359223,2.359223,12.4438,12.4438,6.689824,6.689824,4.295773,4.295773,2.7208061,2.7208061,-6.1980658,-6.1980658,10.719077,10.719077,0.82245463,0.82245463,5.976185,5.976185,-2.7383232,-2.7383232,5.110405,5.110405,-10.646498,-10.646498,0.4850541,0.4850541,-4.5415187,-4.5415187,5.8438983,5.8438983,5
144007-5-1-6,4,0.65394783,0.04131071,0.112886526,5.72E-05,1960.171952,34224.69799,2042.545289,6902.926038,3992.853312,42963.58802,0.08410574,0.000176507,-80.98862,-80.98862,117.69682,117.69682,-21.410345,-21.410345,47.786743,47.786743,-17.989824,-17.989824,1.824935,1.824935,12.101183,12.101183,6.8109465,6.8109465,5.0476947,5.0476947,2.9638813,2.9638813,-6.8117895,-6.8117895,11.23506,11.23506,0.7331325,0.7331325,5.923471,5.923471,-3.1496863,-3.1496863,5.122251,5.122251,-10.347821,-10.347821,0.8334167,0.8334167,-4.1457553,-4.1457553,5.2205286,5.2205286,5
144007-5-1-7,4,0.66231966,0.03908957,0.11321084,6.27E-05,1971.065536,31379.0003,2048.163325,5894.951599,3997.271975,39639.02517,0.085395592,0.00019538,-79.75024,-79.75024,116.837654,116.837654,-21.428965,-21.428965,48.4554,48.4554,-17.067017,-17.067017,1.0950445,1.0950445,11.281209,11.281209,7.3707747,7.3707747,5.6490226,5.6490226,2.9069965,2.9069965,-6.9289227,-6.9289227,11.461888,11.461888,0.7414794,0.7414794,5.6405864,5.6405864,-3.2084706,-3.2084706,5.4526806,5.4526806,-10.2065325,-10.2065325,1.0906327,1.0906327,-3.917527,-3.917527,5.304436,5.304436,5
